id,thesession.org_id,album_id,track_num,title,tune_num
81552,-1,3150,28,Devenney's Goat,1
81553,1832,3150,28,The Shoemaker's Daughter,2
81554,-1,3150,28,John Henry,3
81555,-1,3150,29,The Lurgan Hare,1
81556,-1,3150,30,Goldsmith's Lament,1
81557,765,3150,30,The Sailor On The Rock,2
81558,-1,3150,31,The Shanghai March,1
81559,-1,3150,31,The Rollicking Boys From Tandragee,2
81560,105,3150,31,The Swallow's Tail,3
81561,4225,3150,32,The Fly In The Porter,1
81562,299,3150,32,Apples In Winter,2
81563,-1,3150,33,The Fieldmouse's Ball,1
81564,329,3150,33,The Newmarket,2
81565,612,3150,34,Na Ceannabhain Bhana,1
81566,-1,3150,34,Nead Na Lachan Sa Mhuta,2
81567,-1,3150,35,Windmill Hill,1
81568,586,3150,35,The Whistling Postman,2
81569,1536,3150,36,Baby Rory's,1
81570,872,3150,36,The Fisherman's,2
81571,612,3150,36,Na Ceannabhain Bhana,3
81572,-1,3150,37,The Mountain Streams Where The Moorcocks Crow,1
81573,600,3150,38,The Wild Geese,1
81574,7929,3150,39,An Buachaill Dreoite,1
81575,-1,3150,39,An Seanduinne Doite,2
81576,2383,3150,39,Johnny Leary's,3
81577,-1,3150,40,The Humours Of Derrykrosane,1
81578,48,3150,40,Hardiman The Fiddler,2
81579,335,3150,41,Slieve Russell,1
81580,389,3150,41,The Eavesdropper,2
81581,9813,3151,1,Lady Louisa Gordon,1
81582,-1,3151,1,Mrs Garden Of Troup,2
81583,-1,3151,1,The Fisher's Wedding,3
81584,8701,3151,1,Lady Harriet Hope,4
81585,-1,3151,1,The Mill Of Laggan,5
81586,12134,3151,2,Blue Bonnets Over The Border,1
81587,-1,3151,2,There Was An Old Woman Tossed Up In A Blanket,2
81588,2204,3151,2,The Rock And The Wee Pickle Tow,3
81589,11697,3151,3,Jessie Smith,1
81590,1990,3151,3,The Braes Of Mar,2
81591,380,3151,3,Jenny Dang The Weaver,3
81592,1783,3151,3,Pretty Peggy,4
81593,2679,3151,4,Domhnall Dubh,1
81594,1683,3151,4,The Nine Pint Coggie,2
81595,12179,3151,4,Ladar Mor A'Chogain,3
81596,6237,3151,4,Calum Finlay,4
81597,9659,3151,5,Father John MacMillan Of Barra,1
81598,1746,3151,5,The Devil In The Kitchen,2
81599,1556,3151,5,Miss Drummond Of Perth,3
81600,-1,3151,5,Mackinnon's Rant,4
81601,6501,3151,5,Traditional,5
81602,3265,3151,5,Margaree,6
81603,4784,3151,6,The Conundrum,1
81604,-1,3151,6,The Spring Of Ivy,2
81605,1557,3151,7,Captain Campbell,1
81606,2319,3151,7,Malcolm The Liar,2
81607,1114,3151,7,King George IV,3
81608,3859,3151,7,King's,4
81609,-1,3151,7,Old Time Wedding Reels,5
81610,1048,3151,7,Cape Breton Symphony's Welcome To The Shetland Isles,6
81611,-1,3151,7,Father Francis Cameron,7
81612,375,3151,7,Sandy MacIntyre's Trip To Boston,8
81613,-1,3151,8,The Lea Rig,1
81614,-1,3151,9,The McNeils Of Ugadale,1
81615,-1,3151,9,Dr. Angus & Emily MacDonald's Trip To San Francisco,2
81616,-1,3152,1,O Dheas,1
81617,-1,3152,2,Cajun Ceili,1
81618,-1,3152,3,Who Cares?,1
81619,-1,3152,3,Cully,2
81620,-1,3152,3,Bag Of Hammers,3
81621,-1,3152,4,Newfoundland Immigrant,1
81622,-1,3152,5,Livvy's,1
81623,-1,3152,5,Tips On The Tray,2
81624,-1,3152,6,Meagan's Delight,1
81625,-1,3152,6,Emma's Fancy,2
81626,-1,3152,7,Style,1
81627,-1,3152,8,Moving On,1
81628,-1,3152,9,The Cosy Gap,1
81629,-1,3152,9,Cat On The Car,2
81630,-1,3152,9,The Lively Bunch,3
81631,-1,3152,10,Rag Order,1
81632,-1,3152,11,Lena's,1
81633,-1,3152,12,Gather Up The Keys,1
81634,-1,3152,13,Slan Leis An Uaigneas,1
81635,1045,3153,1,The Chattering Magpie,1
81636,1479,3153,1,Liz Carroll's,2
81637,-1,3153,2,Sydney Harbour,1
81638,228,3153,3,Coppers And Brass,1
81639,327,3153,3,A Health To The Ladies,2
81640,9668,3153,4,Dublin Airport,1
81641,-1,3153,5,Intercontinental Reels,1
81642,-1,3153,6,Sunset At Bondi,1
81643,-1,3153,7,Tasmanian Twilight,1
81644,-1,3153,8,Reel In Auckland,1
81645,-1,3153,9,Christchurch,1
81646,-1,3154,1,Rosey,1
81647,-1,3154,1,Pine Dance,2
81648,-1,3154,1,Gleowien,3
81649,-1,3154,2,Little William,1
81650,-1,3154,3,Sk�n �sa,1
81651,-1,3154,3,Norrahammarsv�gen,2
81652,-1,3154,4,The Dood Night Kiss,1
81653,-1,3154,4,The Little Pard,2
81654,-1,3154,5,The Revelstoke Wedding,1
81655,-1,3154,5,Whist With A Twist,2
81656,-1,3154,6,Follow Me Home,1
81657,-1,3154,7,Time Out,1
81658,-1,3154,7,Clattering About,2
81659,-1,3154,7,Sticky Ticket,3
81660,-1,3154,8,Fikavalsen,1
81661,-1,3154,8,Iste Vista,2
81662,-1,3154,9,The Roses Three,1
81663,-1,3154,10,Vintage Puget,1
81664,-1,3154,10,Bare Bones,2
81665,-1,3154,10,Turn The Wheel,3
81666,5931,3154,11,Lord Ullin's Daughter,1
81667,-1,3154,12,Rory McLeods,1
81668,3222,3154,12,Highland Pibroch,2
81669,-1,3154,12,Banks Of The Allen,3
81670,482,3155,1,The Foxhunters,1
81671,5874,3155,2,Blair Athol,1
81672,11,3155,2,The Boys Of Malin,2
81673,997,3155,3,The Ash Grove,1
81674,52,3155,4,The Kid On The Mountain,1
81675,27,3155,5,Drowsy Maggie,1
81676,86,3155,5,Rakish Paddy,2
81677,4403,3155,6,Farewell To Ireland,1
81678,182,3155,7,Silver Spear,1
81679,89,3155,8,Rambling Pitchfork,1
81680,441,3155,9,John Ryan's,1
81681,-1,3155,10,Lasst Uns Erfreunen,1
81682,228,3155,11,Coppers And Brass,1
81683,-1,3155,11,The Gander In The Prairie Hole,2
81684,70,3155,11,Merrily Kissed The Quaker,3
81685,113,3155,12,Toss The Feathers,1
81686,75,3155,13,Miss Mcleod's,1
81687,-1,3155,14,Were You There?,1
81688,604,3156,1,Little Diamond,1
81689,-1,3156,1,Kenmare,2
81690,2383,3156,1,Johnny Leary's,3
81691,-1,3156,2,Bh�n �ig,1
81692,-1,3156,3,D�l�i's,1
81693,-1,3156,3,P�d�n � Raifeartaigh,2
81694,527,3156,3,T�im In Arrears,3
81695,-1,3156,4,D� Do Bheata,1
81696,2377,3156,4,Where's The Cat,2
81697,1414,3156,4,Brosna,3
81698,-1,3156,4,Rein Us Up,4
81699,-1,3156,5,An Lon Dubh Is An Ch�irseach,1
81700,-1,3156,6,Tommy Ferris,1
81701,-1,3156,6,Crann �ll,2
81702,1620,3156,7,Jack Of All Trades,1
81703,-1,3156,7,JIB,2
81704,777,3156,7,Clare's Dragoons,3
81705,1858,3156,8,Mountains Of Pomeroy,1
81706,-1,3156,9,A Slip Of A Thing,1
81707,-1,3156,9,C�it's Fancy,2
81708,901,3156,10,Speed The Plough,1
81709,-1,3156,10,Fear A' T�,2
81710,-1,3156,11,T�r Na N-�g,1
81711,-1,3156,12,Cahills,1
81712,-1,3156,12,�cam A`Phr�os�in,2
81713,2383,3156,12,Johnny Leary's,3
81714,-1,3157,1,Frideray,1
81715,-1,3157,1,The Duchess Of Gordon,2
81716,-1,3157,1,The Silver Darlin,3
81717,-1,3157,2,Bonnie Susie Clelland,1
81718,11771,3157,3,Lamentation For James Moray Of Abercarney,1
81719,-1,3157,4,Bheir Mo Shoraidh Thar Ghunnaidh Herman Dubh,1
81720,2014,3157,5,Troy's Wedding,1
81721,389,3157,5,The Eavesdropper,2
81722,992,3157,5,Fraher's,3
81723,-1,3157,6,Far Over The Forth,1
81724,-1,3157,7,Blar Sliabh An T-Siorraidh,1
81725,-1,3157,7,The Battle Of Sheriffmuir,2
81726,-1,3157,8,Calum Sg�ire,1
81727,292,3157,9,Willa Fjord,1
81728,4018,3157,9,The New High Level,2
81729,10271,3157,9,Mrs Norman MacKeigan,3
81730,5061,3157,9,Morag's,4
81731,-1,3157,10,'N Ath Bhanais Bhios Agam,1
81732,3262,3157,10,Louden's Bonnie Woods And Braes,2
81733,-1,3157,11,The Fair Maid Of Barra,1
81734,388,3157,11,Drops Of Brandy,2
81735,-1,3157,12,Gordon B Cosh,1
81736,11704,3157,12,Christie MacLeod,2
81737,-1,3157,12,Donachd Head,3
81738,-1,3157,12,Jamie Rae,4
81739,4361,3157,13,The Seagull,1
81740,-1,3157,13,Dr John McInnes' Fancy,2
81741,5208,3157,13,Sandy's New Chanter,3
81742,-1,3158,1,The Darkling Plains,1
81743,-1,3158,2,A Small Light In The Far West,1
81744,9533,3158,3,The White Hart,1
81745,-1,3158,4,Antrobus,1
81746,-1,3158,5,Shaft,1
81747,-1,3158,6,I Fear You Just As I Fear Ghosts,1
81748,-1,3158,7,Pop,1
81749,-1,3158,8,Level 2 Small Bats,1
81750,-1,3158,9,The Radio Sky,1
81751,-1,3158,10,Glittering City,1
81752,-1,3158,11,Underland,1
81753,9544,3158,12,Altrincham Round,1
81754,-1,3158,13,Captain Say Catastrophe,1
81755,-1,3158,14,Binatone,1
81756,-1,3158,15,The Lost Heart,1
81757,-1,3158,16,Wolves,1
81758,-1,3158,17,Mr. Keys,1
81759,406,3159,1,Lad O'Beirne's,1
81760,629,3159,1,The Bird In The Bush,2
81761,307,3159,2,Saddle The Pony,1
81762,351,3159,2,Cailleach An Airgid,2
81763,2170,3159,3,Caislean An Oir,1
81764,-1,3159,4,The Mossy Banks B,1
81765,4306,3159,4,Phil Cunningham's,2
81766,-1,3159,5,Togfaidh Me Mo Sheolta,1
81767,-1,3159,6,Gan Ainm,1
81768,-1,3159,6,Sean Hernon's,2
81769,1831,3159,7,The Maid On The Green,1
81770,818,3159,7,Wallop The Spot,2
81771,1131,3159,8,Dwyer's,1
81772,1872,3159,8,Billy Bocker,2
81773,888,3159,9,Delaney's Drummers,1
81774,60,3159,9,The Butcher's March,2
81775,9747,3159,10,The Star Of The County Down,1
81776,1453,3159,11,The Sunny Banks,1
81777,-1,3159,11,Mrs. Galvin,2
81778,843,3159,12,Crawford's,1
81779,545,3159,12,Repeal Of The Union,2
81780,-1,3159,13,The Old Torn Petticoat I Bought In Mullingar,1
81781,353,3159,13,The Tinker's Daughter,2
81782,-1,3159,14,A Neainsin Bhan,1
81783,1077,3159,15,Munster Buttermilk,1
81784,2259,3159,15,The Legacy,2
81785,68,3159,16,The Mountain Road,1
81786,3946,3160,1,The Banks Of The Suir,1
81787,840,3160,2,The Portlaw,1
81788,2288,3160,3,Ask My Father,1
81789,884,3160,3,The Mountain Lark,2
81790,4675,3160,4,May Day,1
81791,573,3160,4,The Cuckoo's Nest,2
81792,1080,3160,5,Top Of The Cork Road,1
81793,92,3160,5,The Irish Washerwoman,2
81794,676,3160,6,Kiss The Maid Behind The Barrel,1
81795,596,3160,6,Touch Me If You Dare,2
81796,-1,3160,7,The Snowy-Breasted Pearl,1
81797,61,3160,8,Langstern Pony,1
81798,6623,3160,9,The Dear Irish Boy,1
81799,195,3160,10,The Floggin,1
81800,651,3160,11,The Boys Of Bluehill,1
81801,1980,3160,11,Dunphy's,2
81802,2527,3160,12,The Flags Of Dublin,1
81803,116,3160,12,The Wind That Shakes The Barley,2
81804,2025,3160,13,The Wandering Minstrel,1
81805,2699,3160,13,Jackson's Morning Brush,2
81806,1104,3160,14,The Blackbird,1
81807,2601,3160,15,The First House In Connaught,1
81808,887,3160,15,The Copperplate,2
81809,4123,3160,16,An Buachaill Caol Dubh,1
81810,388,3160,16,Drops Of Brandy,2
81811,726,3160,17,The Ashplant,1
81812,62,3160,18,The Lark In The Morning,1
81813,-1,3160,19,Mary Of Murroe,1
81814,1722,3160,19,The Green Gates,2
81815,343,3160,20,The Boys Of The Lough,1
81816,34,3160,21,Frieze Britches,1
81817,6188,3160,22,Mairseail Alasdruim,1
81818,544,3160,23,Garrett Barry's,1
81819,812,3160,23,The Virginia,2
81820,2593,3160,24,Ballyoran,1
81821,86,3160,25,Rakish Paddy,1
81822,21,3160,25,Castle Kelly,2
81823,-1,3161,1,Trouble (With A Capital T),1
81824,-1,3161,2,The Man Who Built America,1
81825,-1,3161,3,Guests Of The Nation,1
81826,-1,3161,4,Faster Than The Hound,1
81827,2377,3161,5,Huish The Cat,1
81828,-1,3161,6,Mad Pat,1
81829,-1,3161,7,The Wrath Of The Rain,1
81830,-1,3161,8,Flirting In The Shadows,1
81831,-1,3161,9,Cuchulainn's Lament,1
81832,1107,3161,10,Ace And Deuce Of Piping,1
81833,-1,3161,11,Blindman,1
81834,-1,3161,12,Furniture,1
81835,-1,3161,13,The Power And The Glory,1
81836,-1,3161,14,Long Weekend,1
81837,77,3161,15,My Love Is In America,1
81838,2834,3162,1,Flowers Of The Forest,1
81839,-1,3162,1,The Old Sword's Lament,2
81840,9697,3162,2,Taigh Iain Ghrot,1
81841,412,3162,2,Brown's,2
81842,-1,3162,2,Dr Arthur's Second Hand Rant,3
81843,-1,3162,3,Now Draw Up Close And Hear My Song,1
81844,10890,3162,4,Fires At Midnight,1
81845,7352,3162,5,Down The Hill,1
81846,-1,3162,5,Annan (polka),2
81847,-1,3162,6,All Things Are Quite Silent,1
81848,-1,3162,6,Markellie (waltz),2
81849,-1,3162,7,PM Donald MacLean Of Lewis,1
81850,-1,3162,7,Miss Sally Hunter Of Thurston,2
81851,3020,3162,7,Ho R� Mo Bhoban An Dram,3
81852,-1,3162,8,Love And Loss,1
81853,-1,3162,8,Wendy's (waltz),2
81854,-1,3162,9,Cairn Water,1
81855,-1,3162,10,There Is A Tide,1
81856,-1,3162,10,Tolsta Solstice (slow Air),2
81857,-1,3162,11,Lunkum Doddie,1
81858,1211,3162,11,Come To Berwick Johnny,2
81859,3663,3162,11,Bobbing Joan,3
81860,-1,3162,11,"Have A Care Of Her, Johnny",4
81861,-1,3162,12,Jean Stewart Of Moniaive,1
81862,-1,3162,13,Cumha Airson Ceannard,1
81863,-1,3162,13,Chlann'ic Uilleam,2
81864,-1,3162,13,Crodh Chailein (Colin's Cattle),3
81865,-1,3162,14,Barrisdale's Dream,1
81866,1598,3163,1,Greensleeves,1
81867,-1,3163,2,Gu De Niste Ni Mise,1
81868,-1,3163,3,Both Sides The Tweed,1
81869,211,3163,4,Innisheer,1
81870,46,3163,5,The Humours Of Whiskey,1
81871,67,3163,5,Monaghan,2
81872,10730,3163,6,En Avant Blonde,1
81873,1527,3163,7,O'Keeffe's,1
81874,71,3163,7,Morrison's,2
81875,1314,3163,8,An Traigh Mughdhorna,1
81876,449,3163,9,Sheebeg Sheemore,1
81877,790,3163,10,Planxty Irwin,1
81878,2576,3163,11,The Sheep In The Boat,1
81879,60,3163,11,The Lilting Banshee,2
81880,-1,3164,1,Albyn's Journey,1
81881,-1,3164,1,London Winter,2
81882,-1,3164,1,The Snowy ,3
81883,3290,3164,2,McCarthy's,1
81884,-1,3164,3,South Mall,1
81885,7056,3164,3,Donnybrook,2
81886,-1,3164,4,30 Degrees,1
81887,-1,3164,4,The Blue Mountain,2
81888,-1,3164,4,O'Donoghue's,3
81889,-1,3164,5,Ravi & Aisling's Wedding Air,1
81890,-1,3164,5,Off To The Island,2
81891,-1,3164,5,Billy Rush's Own,3
81892,518,3164,6,The Wedding,1
81893,-1,3164,7,Red Sky,1
81894,-1,3164,8,Climbing The Stairs,1
81895,-1,3164,8,Feakle Reel No. 1,2
81896,-1,3164,8,Feakle Reel No. 2,3
81897,2419,3164,9,Dan Sullivan's,1
81898,239,3164,9,Ballydesmond No. 1,2
81899,238,3164,9,Ballydesmond No. 2,3
81900,4546,3164,10,Winnie Hayes,1
81901,-1,3164,10,The Flickering Bit,2
81902,-1,3164,11,In The Time Of,1
81903,-1,3164,12,The Driveway,1
81904,-1,3164,12,Speeding In Beauly,2
81905,692,3164,13,Coast Of Austria,1
81906,2996,3164,13,Trip To Cullenstown,2
81907,4149,3165,1,Phyllis's BIrthday,1
81908,10496,3165,1,Patsy Hanley's,2
81909,538,3165,1,The Devils Of Dublin,3
81910,1831,3165,2,Maid On The Green,1
81911,451,3165,2,Tonra's,2
81912,4591,3165,2,Billy McCormick's,3
81913,-1,3165,3,James McMahon's (Sean Ryan's),1
81914,-1,3165,3,An C�fra Dubh (The Brown Chest),2
81915,-1,3165,3,Murphy's Hornpipes,3
81916,1988,3165,4,Teampall An Ghleannt�in,1
81917,3320,3165,4,Thornton's,2
81918,-1,3165,4,Hickey's Reels,3
81919,9695,3165,5,An Raibh T� Ar An GCarraig,1
81920,-1,3165,6,Black Pat,1
81921,4954,3165,6,Lady Gordon's,2
81922,-1,3165,6,Lady McDonald's,3
81923,-1,3165,7,Lament: Sweetwood,1
81924,3254,3165,8,Lark On The Strand,1
81925,620,3165,8,Diplodocus,2
81926,3746,3165,8,The Bride's Favourite,3
81927,-1,3165,9,Sportin' Paddy,1
81928,1771,3165,9,The Kinvara,2
81929,1974,3165,9,I Have No Money,3
81930,1980,3165,10,Dunphy's,1
81931,-1,3165,10,Peacock's Feather No. 2,2
81932,909,3165,10,John Egan's,3
81933,217,3165,11,The Orphan,1
81934,1856,3165,11,Katy's Rambles,2
81935,398,3165,11,Pull The Knife And Stick It Again,3
81936,1165,3165,12,Bruach Na Carraige B�ine,1
81937,-1,3165,13,Larry's Favourite By Paddy O'Brien,1
81938,-1,3165,13,Gan Ainm,2
81939,724,3165,13,Callaghan's,3
81940,649,3165,14,Humours Of Lisadell,1
81941,2518,3165,14,Queen Of May,2
81942,1722,3165,14,Green Gates,3
81943,-1,3165,15,Bethnal Green,1
81944,-1,3165,16,Derrick Hickey's,1
81945,818,3165,16,Wallop The Spot,2
81946,1744,3166,1,The Gladstone,1
81947,539,3166,1,Farewell To Miltown Malbay,2
81948,47,3166,1,The Humours Of Westport,3
81949,217,3166,2,The Orphan,1
81950,1994,3166,2,The Cow That Ate The Blanket,2
81951,4546,3166,2,Winnie Hayes's,3
81952,33,3166,3,Farewell To Erin,1
81953,846,3166,3,Austin Tierney's,2
81954,1642,3166,4,The Wishing Well,1
81955,6553,3166,4,Both Meat And Drink,2
81956,-1,3166,5,The Bunglas Lass,1
81957,4,3166,5,The Belfast,2
81958,3056,3166,6,Boney Crossing The Alps,1
81959,2997,3166,6,Tom Morrison's,2
81960,-1,3166,7,N� Ar Chnoc N� Ar �sleacht,1
81961,157,3166,8,Rural Felicity,1
81962,5040,3166,8,McHugh's,2
81963,980,3166,9,The Humours Of Tullycrine,1
81964,-1,3166,9,Terry Bingham's Barn Dance,2
81965,167,3166,10,The Dawn,1
81966,1273,3166,10,The Navvy On The Line,2
81967,2273,3166,10,The London Lassies,3
81968,564,3166,11,Tripping On The Mountain,1
81969,1733,3166,11,Farewell To Gurteen,2
81970,693,3166,11,Strop The Razor,3
81971,-1,3166,12,The Gift Of Falling,1
81972,10000,3166,13,Brian Quinn's,1
81973,909,3166,13,John Egan's,2
81974,4644,3166,13,The Braes Of Busby,3
81975,543,3166,14,The Ships Are Sailing,1
81976,283,3166,14,The Hunter's Purse,2
81977,-1,3167,1,Les Programmeurs,1
81978,-1,3167,2,La Ville Que J'ai Tant Aim� AKA,1
81979,-1,3167,2,The Town I Loved So Well,2
81980,-1,3167,3,Kan Peoc'h,1
81981,5727,3167,4,O'Carolan's Devotion,1
81982,-1,3167,4,'Irish Dances',2
81983,-1,3167,5,Kalonkadour AKA,1
81984,790,3167,5,Planxty Irwin,2
81985,-1,3167,6,La Ville De La Rochelle,1
81986,-1,3167,7,An Tourter,1
81987,10884,3167,8,Irish Coffee,1
81988,1890,3167,8,Abigail Judge,2
81989,-1,3167,9,Aventurou Marian,1
81990,-1,3167,10,Chanson � Boire,1
81991,-1,3167,11,Complainte De Yla Madalen,1
81992,-1,3167,12,Les Chevaux Du Mene-bre,1
81993,-1,3168,1,Morning Nightcap:,1
81994,518,3168,1,McLeod's Farewell,2
81995,513,3168,1,Morning Nightcap,3
81996,1060,3168,1,The Malbay Shuffle,4
81997,-1,3168,2,Eana�r:,1
81998,638,3168,2,Lord Mayo,2
81999,2081,3168,2,Gavotte,3
82000,432,3168,2,Maid Of Mt. Cisco,4
82001,746,3168,3,The Miller Of Drohan,1
82002,-1,3168,4,Leckan Mor:,1
82003,4896,3168,4,Kalyana,2
82004,3340,3168,4,Above In The Garret,3
82005,5742,3168,4,Leckan M�r,4
82006,733,3168,5,Killarney Boys Of Pleasure,1
82007,-1,3168,6,The Floating Crowbar:,1
82008,457,3168,6,The Floating Crowbar,2
82009,200,3168,6,Splendid Isolation,3
82010,2408,3168,6,The Almost,4
82011,-1,3168,7,Black River:,1
82012,5114,3168,7,Across The Black River,2
82013,6204,3168,7,Iain MacDonald's,3
82014,-1,3168,8,Fest Noz:,1
82015,5468,3168,8,Ridees 6 Temps,2
82016,-1,3168,9,Feabhr:,1
82017,-1,3168,9,An Erc'h War An Enezeg (Snow On The Island),2
82018,727,3168,9,Brenda Stubbert's,3
82019,732,3168,9,Thunderhead,4
82020,-1,3168,10,Punch:,1
82021,5248,3168,10,Scottish Concerto,2
82022,1074,3168,10,Trip To Windsor,3
82023,1918,3168,10,Punch In The Dark,4
82024,-1,3168,11,Casu:,1
82025,3070,3168,11,Asturian Air,2
82026,4587,3168,11,Aires De Pontevedra,3
82027,1096,3168,11,Muineira De Casu,4
82028,-1,3168,12,Aibreann:,1
82029,223,3168,12,The Last Pint,2
82030,-1,3168,13,Cregg's Pipes:,1
82031,605,3168,13,Cregg's Pipes,2
82032,3473,3168,13,Uist,3
82033,2120,3168,13,John Doherty's,4
82034,-1,3168,14,The Dimmers:,1
82035,2635,3168,14,Jerry O'Sullivan's,2
82036,2624,3168,14,The Dimmers,3
82037,-1,3168,15,The Dingle Berries:,1
82038,5748,3168,15,The Hop,2
82039,1185,3168,15,Padraig O�Keefe�s,3
82040,5705,3168,15,Nessa The Mover,4
82041,1055,3168,16,O'Carolans Welcome,1
82042,500,3168,16,Rolling In The Barrel,2
82043,-1,3169,1,Relev�,1
82044,-1,3169,1,The Puppeteer,2
82045,-1,3169,1,A Poke And A Tickle,3
82046,3837,3169,2,Rannie MacLellan's,1
82047,5057,3169,2,Union Street Session,2
82048,2619,3169,2,Wake Up To Cape Breton,3
82049,2686,3169,2,Hull's,4
82050,-1,3169,3,Forgotten Fantasy,1
82051,-1,3169,3,The Room,2
82052,-1,3169,3,The Lemon Walk,3
82053,1026,3169,4,Trip To Herve's,1
82054,234,3169,4,Farral O'Gara,2
82055,-1,3169,4,Le Gadilederot,3
82056,-1,3169,5,Waltz Of The Floating Bridge,1
82057,15,3169,6,Calliope House,1
82058,838,3169,6,Andy DeJarlis',2
82059,-1,3169,7,Path To The Belfry,1
82060,1346,3169,8,Reel De Montr�al,1
82061,3052,3169,8,La Bastringue,2
82062,1296,3169,8,Old French,3
82063,-1,3169,9,Kevin Keegan's #1,1
82064,-1,3169,9,North Carolina Breakdown,2
82065,-1,3169,10,Mariposa,1
82066,-1,3169,10,Reel Africain,2
82067,8457,3169,10,Sweet Grandmother's Spatula,3
82068,-1,3169,11,Neil Gow's Lamentation For The Death Of His Second Wife,1
82069,-1,3169,12,Journey To The Heartland,1
82070,-1,3169,12,The Flying Tent,2
82071,-1,3169,13,On A Meadowlark Night,1
82072,-1,3169,14,Roof For The Rain,1
82073,10874,3169,14,Lady Of The Lake,2
82074,-1,3169,14,Shenandoah Falls,3
82075,6,3169,15,I Lost My Love,1
82076,-1,3169,15,The Wild One!,2
82077,-1,3169,15,Up On The Brow,3
82078,-1,3169,16,Sayre,1
82079,199,3169,17,The Salvation,1
82080,1977,3169,17,The Reconciliation,2
82081,646,3169,17,Frank's,3
82082,-1,3170,1,Kev�s Delight,1
82083,-1,3170,1,Taxi For Four,2
82084,-1,3170,2,Inflateable Ali,1
82085,-1,3170,2,The Willing Tenant,2
82086,-1,3170,3,Mrs Crowley�s,1
82087,-1,3170,3,Mrs Joyce Beaton Of Qualicum Beach,2
82088,-1,3170,4,Kenmare To Brodick,1
82089,-1,3170,5,The Rosa Burn,1
82090,-1,3170,6,The Dynamic Duo,1
82091,-1,3170,6,Tim Healey's,2
82092,-1,3170,7,Thomas Andrew Takes The Train,1
82093,-1,3170,7,Ceo's,2
82094,-1,3170,8,Porno Piper,1
82095,-1,3170,8,Celtic Promise,2
82096,7341,3170,9,There�s Something About Kerry,1
82097,7347,3170,9,No Fixed Abode,2
82098,9647,3170,10,Martin Hunter's,1
82099,-1,3170,10,The Bum Note,2
82100,1091,3171,1,The Moving Cloud,1
82101,-1,3171,2,Na Ceannabhain,1
82102,-1,3171,3,Molly What Ails You?,1
82103,474,3171,3,Come West Along The Road,2
82104,-1,3171,4,Courting Is A Pleasure,1
82105,-1,3171,5,Rince Scioboil,1
82106,-1,3171,6,Reel Selection,1
82107,-1,3171,7,Cath Cheim An Fhia,1
82108,4,3171,8,The Sweeps,1
82109,654,3171,9,The Fermanagh,1
82110,-1,3171,9,Deirdre Shannon's Favourite,2
82111,5593,3171,10,Lord MacDonald,1
82112,1555,3171,10,The Drunken Tinker,2
82113,-1,3171,11,Hornpipe Solo,1
82114,-1,3171,12,The Maid Of Ballygow,1
82115,115,3171,13,Over The Moor To Maggie,1
82116,-1,3171,13,Jack Dolan's,2
82117,-1,3171,14,Caoine Na DTri Muire,1
82118,370,3171,15,Jenny's Welcome To Charlie,1
82119,-1,3171,16,Lough Sheelin Side,1
82120,284,3171,17,The Pidgeon On The Gate,1
82121,-1,3171,17,Kreggs Pipes,2
82122,-1,3172,1,Caminin,1
82123,-1,3172,2,Dame Madre Mi Pa�uelo,1
82124,-1,3172,3,Adios Santander Adios,1
82125,-1,3172,4,La Molinera,1
82126,-1,3172,5,Vau Cure�as,1
82127,-1,3172,6,De Los Rizos De Tu Frente,1
82128,-1,3172,7,Sixto,1
82129,-1,3172,8,Canteruca De Buelna,1
82130,-1,3172,9,Mayadama,1
82131,-1,3172,10,Bardaliega,1
82132,-1,3172,11,Libertad,1
82133,1402,3173,1,Paddy Fahey's Reel No.20,1
82134,-1,3173,1,Paddy Fahey''s Reel No.6,2
82135,8411,3173,2,The Kinnycally,1
82136,-1,3173,3,Paddy Fahey's Reel No.10,1
82137,-1,3173,3,Paddy Fahey's Reel No.26,2
82138,-1,3173,3,Paddy Fahey's Reel No.4,3
82139,-1,3173,4,The Corncrake,1
82140,-1,3173,5,Paddy Fahey's Jig No.9,1
82141,-1,3173,5,Paddy Fahey's Jig No.13,2
82142,-1,3173,5,Paddy Fahey's Jig No.14,3
82143,4791,3173,6,Lost In The Loop,1
82144,-1,3173,7,Paddy Fahey's Jig No.2,1
82145,-1,3173,7,Paddy Fahey's Reel No.2,2
82146,-1,3173,8,Paddy Fahey's Reel No.5,1
82147,-1,3173,8,Paddy Fahey's Reel No.9,2
82148,-1,3173,9,The Mahatma Of The Glen,1
82149,-1,3173,10,Paddy Fahey's Reel No.12,1
82150,-1,3173,10,Paddy Fahey's Reel No.28,2
82151,38,3173,11,The Galway,1
82152,1523,3173,11,The Culfadda,2
82153,-1,3173,12,Paddy Fahey's Hornpipe No.1,1
82154,-1,3173,12,Paddy Fahey's Jig No.11,2
82155,-1,3173,13,Paddy Fahey's Reel No.25,1
82156,8634,3173,13,Paddy Fahey's Reel No.13,2
82157,541,3173,14,Paddy Canny's Toast,1
82158,-1,3173,15,Paddy Fahey's Reel No.30,1
82159,-1,3173,15,Paddy Fahey's Reel No.31,2
82160,7264,3174,1,Aisling Gheal,1
82161,814,3174,2,Amhran Na Leabhar,1
82162,-1,3174,3,An Goirtin Eornan,1
82163,3237,3174,4,Anything For John Joe?,1
82164,10004,3174,5,Cait Ni Dhuibhir,1
